transcript_id,bw2-FR1,bw2-FR2,bw2-FR3,bw2-R1,bw2-R2,bw2-R3
MSTRG.6189.1,10,28,30,38,48,61
MSTRG.18618.1,1938,3201,2296,1679,1495,1394
rna-NM_001331977.1,0,0,0,0,0,0
MSTRG.11129.1,988,1457,1271,2040,1934,2212
rna-gnl|WGS:|mrna.AT1G45211-RA,0,0,0,0,0,0
MSTRG.9765.1,161,243,65,6,3,0
rna-NM_100154.4,95,137,65,80,47,170
MSTRG.17467.1,1379,1984,1743,4074,3673,4562
MSTRG.18654.1,49,65,46,84,101,66
MSTRG.7480.1,120,157,194,664,575,726
rna-NM_106386.5,0,559,0,0,0,0
rna-NM_179499.2,0,0,0,0,0,0
MSTRG.5987.1,1414,1775,1702,3145,2815,2027
MSTRG.15568.1,17,18,27,11,11,37
rna-gnl|JCVI|mRNA.AT1G36690.1,0,0,0,0,0,0
MSTRG.8310.1,2318,3283,3121,3751,3459,3232
MSTRG.819.1,632,975,740,1121,1146,1632
MSTRG.16338.1,3093,4379,3610,3038,2658,3082
MSTRG.3161.2,10572,13822,12837,18711,15300,24530
MSTRG.13359.1,1474,2498,2092,7051,6558,7312
MSTRG.3761.3,420,728,453,605,606,536
MSTRG.15887.1,59,130,112,293,252,341
MSTRG.10853.1,323,536,461,303,330,304
rna-NR_139473.1,0,0,4,3,2,8
rna-gnl|JCVI|mRNA.AT1G28730.1,0,0,1,0,0,2
MSTRG.15996.1,15,11,10,21,26,19
rna-NM_202372.2,0,0,0,0,0,0
rna-NR_139752.1,101,129,94,205,166,241
MSTRG.6922.1,196,306,210,605,600,493
MSTRG.10525.1,876,1364,1172,470,379,513
MSTRG.5997.1,4120,6298,4829,3101,2886,3431
MSTRG.13324.1,1144,1732,1598,4170,3848,4132
MSTRG.14092.1,0,0,0,34,19,42
rna-NR_139000.1,0,2,0,7,7,6
rna-NM_103814.4,173,0,193,136,128,330
MSTRG.7501.1,11,18,15,3,11,41
MSTRG.9888.1,2984,4924,4866,18080,17328,16259
rna-NM_106142.3,0,0,0,0,0,0
MSTRG.5782.1,919,1485,1225,1635,1528,1214
rna-NM_001334699.1,0,0,53,0,0,0
MSTRG.15897.1,133,279,165,160,151,126
MSTRG.17935.1,66,65,66,239,275,306
MSTRG.14653.1,225,251,262,598,555,551
MSTRG.12459.1,9,30,26,43,22,156
MSTRG.15034.1,102,105,99,220,186,323
MSTRG.10539.1,44,56,38,43,31,209
MSTRG.10970.1,1262,1813,1454,760,671,777
rna-NM_103243.3,0,0,0,0,0,0
rna-NM_100336.3,86,140,65,96,88,81
rna-NM_104043.3,2674,4385,4006,7814,7802,6553
MSTRG.14373.1,1094,1651,1427,2894,2567,3772
rna-NM_001198494.1,0,0,0,0,0,0
MSTRG.3567.6,14315,20088,17290,6028,5411,5389
MSTRG.17641.1,416,569,539,1018,951,982
rna-NM_106138.3,10,0,13,0,0,0
rna-NR_139015.1,0,0,0,0,0,0
rna-NM_102307.1,0,0,0,0,0,0
rna-NM_101242.3,0,0,0,0,0,52
MSTRG.12746.1,82,91,59,41,42,219
MSTRG.6443.1,19,46,32,21,28,88
MSTRG.422.3,64,119,159,380,322,200
MSTRG.15686.1,30,74,38,71,35,208
rna-NM_001334779.1,47,63,43,94,58,148
rna-NM_101008.3,0,0,0,0,0,0
MSTRG.7872.1,46,67,59,187,169,141
MSTRG.5989.1,6779,7289,5605,1673,741,1103
rna-NM_001332309.1,0,0,0,0,0,0
rna-NM_105244.4,42,147,0,271,0,0
MSTRG.11418.1,683,1219,1033,1628,1635,1668
rna-NM_102485.1,0,0,0,0,0,0
MSTRG.3787.1,54,90,143,922,579,802
rna-NM_001331359.1,0,0,0,0,0,0
MSTRG.16285.1,1413,2184,2002,1657,1517,1580
MSTRG.18713.1,66,106,76,96,57,91
MSTRG.8786.1,907,1280,946,563,538,587
rna-NM_001331345.1,0,0,0,0,0,0
rna-NM_001334098.1,0,0,0,0,0,0
MSTRG.11845.1,172,245,211,240,167,190
MSTRG.6536.1,1988,3047,2451,1818,1653,1977
MSTRG.12317.1,74,147,134,224,193,220
MSTRG.6697.1,9,11,26,70,76,61
MSTRG.14164.1,331,461,421,221,149,813
MSTRG.14903.1,25,22,15,12,14,110
rna-NM_001332288.1,0,0,0,0,10,0
rna-NM_001334066.1,0,0,0,0,0,0
rna-NM_105276.4,32,33,20,36,20,33
MSTRG.11422.1,73,99,71,30,9,66
rna-NM_001334765.1,0,0,0,0,0,0
MSTRG.7911.1,15,26,21,266,236,312
MSTRG.8906.1,382,532,515,548,468,572
rna-NM_001333278.1,0,0,0,6,0,0
rna-NR_143565.1,380,442,418,413,304,321
MSTRG.11970.1,179,275,205,279,196,229
MSTRG.8764.1,17,46,29,60,50,53
MSTRG.13219.1,591,996,909,1070,1111,1130
MSTRG.1044.2,1367,1742,1388,1869,1456,1851
rna-NM_102315.2,16,30,23,117,104,72
rna-NM_001124055.2,52,115,0,76,50,0
rna-NR_139858.1,0,0,0,0,0,0
MSTRG.17058.1,422,506,436,765,706,933
rna-NR_143579.1,149,208,181,502,643,512
MSTRG.9856.1,471,542,546,1000,775,915
rna-NR_143419.1,0,0,0,0,0,0
rna-NM_106043.3,0,0,0,0,0,0
MSTRG.13885.1,14,20,12,14,11,53
MSTRG.14958.1,240,379,346,970,962,1304
MSTRG.6467.1,124,177,150,182,179,228
rna-gnl|JCVI|mRNA.AT1G41755.1,0,0,0,0,0,0
MSTRG.16862.1,29,58,19,6,17,9
rna-NM_101020.2,0,0,0,0,0,6
MSTRG.13528.1,85,80,78,137,78,476
rna-NM_103252.3,0,0,0,0,0,0
MSTRG.12564.1,392,619,436,649,574,458
rna-NM_001334171.1,7,14,0,176,121,249
MSTRG.1602.7,181,275,200,138,94,107
MSTRG.492.4,764,1226,954,1095,1199,954
MSTRG.16446.1,162,197,171,243,234,526
rna-NM_102309.6,0,0,0,0,0,0
rna-NM_104425.1,0,0,0,0,0,0
MSTRG.2753.4,9495,13208,10515,2248,1979,2029
MSTRG.5761.1,104,200,159,111,68,411
rna-gnl|JCVI|mRNA.AT1G35647.1,0,0,0,0,0,0
rna-NM_104578.2,0,0,0,0,0,0
rna-NM_202464.3,0,0,0,0,0,0
MSTRG.14120.1,301,372,432,760,624,748
rna-NR_143430.1,0,0,0,0,0,0
rna-NM_001124049.1,0,0,0,0,0,0
MSTRG.15292.1,461,628,512,762,622,711
MSTRG.10837.1,187,290,262,647,542,578
MSTRG.8564.1,508,854,735,536,498,572
MSTRG.742.4,86,107,113,186,98,452
MSTRG.742.3,105,186,137,187,160,319
MSTRG.742.2,253,344,325,715,519,384
rna-NM_001334777.1,0,0,0,0,0,0
rna-NM_001334834.1,328,486,330,247,236,512
rna-NM_001083984.1,0,0,0,0,0,0
rna-NM_103282.2,0,0,0,0,0,0
rna-NM_104210.4,899,1025,1093,558,487,883
MSTRG.11776.1,184,247,264,209,136,517
MSTRG.10969.1,641,1204,779,1091,1048,1157
rna-NM_104373.2,555,842,621,1350,1418,1760
MSTRG.7991.1,572,681,641,293,249,243
rna-NM_104431.3,65,87,88,51,21,50
rna-NM_001334096.1,0,0,0,0,0,0
MSTRG.7624.1,1462,2213,1995,1275,1267,1837
rna-NM_105976.3,0,0,0,0,0,0
rna-gnl|JCVI|mRNA.AT1G47650.1,0,0,0,0,0,0
MSTRG.5725.1,25,31,27,23,14,106
rna-NM_100950.5,0,0,0,0,0,0
rna-NM_001334371.1,0,0,0,0,0,0
rna-NM_202431.2,0,0,0,0,0,0
rna-NM_001036078.4,0,0,0,0,0,0
MSTRG.8439.1,26,23,38,100,86,335
rna-NM_105827.3,62,69,71,261,278,267
MSTRG.1311.2,710,991,957,1996,1926,1950
rna-NM_104679.4,54,149,87,124,59,52
rna-NM_001334212.1,0,0,0,0,0,0
MSTRG.11996.1,268,393,426,3049,2532,3907
MSTRG.1272.4,462,631,561,482,472,281
MSTRG.14245.1,294,459,370,2299,1876,2441
MSTRG.738.3,107,138,140,329,397,143
rna-NM_106540.3,0,0,0,0,0,0
MSTRG.4421.2,734,979,674,215,173,159
MSTRG.16146.1,33,16,46,263,112,173
rna-gnl|JCVI|mRNA.AT1G37037.1,0,0,0,0,0,0
MSTRG.8425.1,6,23,21,10,11,48
MSTRG.17514.1,0,0,0,3,6,23
rna-NM_001334433.1,234,329,206,454,277,0
MSTRG.1490.2,1076,1719,1343,826,677,921
MSTRG.1490.5,73,65,44,39,55,107
rna-NM_202058.2,188,359,470,310,237,512
MSTRG.3377.2,154,250,179,492,519,408
rna-NM_001334224.1,0,0,0,0,0,0
MSTRG.10625.1,31,30,27,16,7,43
rna-NM_105191.4,14,3,9,92,89,101
rna-NM_105904.4,48,58,68,103,61,102
rna-NR_139215.1,0,0,0,0,0,0
MSTRG.11869.1,10,17,19,25,9,94
MSTRG.7209.1,3353,4645,4175,2243,1672,2040
MSTRG.7984.1,9,22,18,7,3,51
rna-NM_102639.3,256,473,319,748,701,804
MSTRG.14499.1,563,901,786,1018,1051,849
rna-NM_001334365.1,0,0,0,0,0,0
rna-NR_143545.1,0,0,0,0,0,0
MSTRG.18651.1,56,90,81,82,75,48
rna-NM_105610.3,57,75,72,156,138,150
MSTRG.6314.1,691,1164,904,1845,1559,2024
rna-NM_106221.5,0,0,0,0,0,0
rna-NM_103010.3,439,547,541,382,298,423
rna-NM_001332787.1,0,0,0,0,0,0
MSTRG.13758.1,242,363,307,173,141,226
rna-NM_106316.5,0,0,0,0,0,0
rna-NM_101453.1,5,0,0,0,12,0
rna-gnl|JCVI|mRNA.AT1G36485.1,3,0,0,0,2,2
MSTRG.12131.1,7,10,17,94,93,57
MSTRG.18141.1,558,789,748,2346,2192,2803
rna-NM_001332317.1,0,0,0,0,0,0
MSTRG.14382.1,1122,1675,1610,3037,2444,3428
MSTRG.6322.1,471,755,539,848,703,1050
MSTRG.18040.1,3,3,6,44,49,30
rna-NM_001198339.2,53,107,63,89,57,380
MSTRG.11392.1,540,739,688,981,843,1200
MSTRG.5503.1,1056,1500,1406,1245,1195,1255
MSTRG.10630.1,605,729,772,1115,1057,1438
rna-NM_104726.3,0,0,0,0,0,0
MSTRG.18248.1,727,1255,1217,3455,3062,3582
MSTRG.10302.1,233,294,267,144,84,75
MSTRG.5849.1,2599,3958,3540,3038,2425,2979
rna-NM_105882.3,0,0,6,7,4,7
MSTRG.18547.1,41,48,55,53,64,39
MSTRG.8691.1,15,38,16,15,23,217
MSTRG.6638.1,116,174,145,132,101,244
MSTRG.10283.1,208,278,309,1062,1007,1396
MSTRG.3437.3,289,653,478,1039,883,1389
MSTRG.643.3,604,775,614,409,414,286
MSTRG.5680.1,2889,2855,2667,1451,1490,950
MSTRG.6209.1,2,15,5,7,4,10
MSTRG.7213.1,311,352,302,348,297,296
rna-NM_001332543.1,0,0,0,0,0,0
rna-NM_104677.5,0,0,0,0,0,0
rna-NM_101123.4,0,0,0,0,0,0
rna-NM_105585.3,0,0,0,0,0,0
MSTRG.5513.1,1039,1499,1050,545,502,537
MSTRG.12551.1,1187,1923,1582,2165,1841,2029
rna-NM_105498.1,0,0,0,0,0,0
MSTRG.18663.1,2425,3226,3111,7401,6722,8584
MSTRG.17085.1,22,35,35,40,38,26
rna-NM_105404.3,0,0,0,0,0,0
rna-NM_104718.1,0,0,0,0,0,0
rna-NM_105138.5,0,0,0,0,58,0
rna-NM_105339.4,1411,1918,1703,1299,1233,1207
rna-gnl|JCVI|mRNA.AT1G44510.1,0,0,0,0,0,0
MSTRG.1737.4,1299,2130,1715,1081,912,1095
MSTRG.12981.1,467,634,612,1767,1669,2261
MSTRG.18557.1,487,719,602,265,176,234
rna-NM_100408.2,0,0,0,0,0,0
MSTRG.8383.1,85,125,89,66,54,229
MSTRG.11342.1,120,171,217,373,260,278
rna-gnl|JCVI|mRNA.AT1G36840.1,0,0,0,0,0,0
rna-gnl|JCVI|mRNA.AT1G36850.1,0,0,0,0,0,0
rna-NM_001331659.1,0,0,0,0,0,0
MSTRG.3708.2,338,506,468,977,985,787
MSTRG.4309.5,351,683,554,1152,1123,1192
rna-NM_101133.3,0,3,0,0,0,3
rna-NM_106449.3,0,0,0,0,0,0
rna-NM_105591.3,0,0,0,0,0,0
rna-NM_001334642.1,559,0,0,0,0,904
rna-NM_001333503.1,0,0,0,0,0,0
MSTRG.9792.1,0,3,6,38,26,30
MSTRG.17801.1,3465,5306,4398,3653,3370,4261
rna-NM_105472.3,0,0,0,0,0,0
MSTRG.8348.1,129,243,171,176,212,142
MSTRG.17091.1,14,37,40,126,130,178
MSTRG.7006.1,172,206,209,170,143,136
MSTRG.2078.2,408,627,449,584,500,556
MSTRG.14353.1,44,100,63,78,27,145
rna-NM_001334820.1,0,4,0,0,0,0
rna-NM_001331645.1,0,0,0,0,0,0
MSTRG.12640.1,85,131,118,110,59,170
MSTRG.13853.1,1550,1961,2154,2493,1825,2187
MSTRG.14048.1,11,13,10,58,54,163
MSTRG.4653.6,1123,1635,1173,804,655,867
MSTRG.15782.1,732,1069,1056,4870,4415,4433
MSTRG.13305.1,15,37,26,74,53,91
rna-NM_100010.3,0,0,0,0,0,0
rna-NM_179372.3,0,0,0,0,0,0
rna-NM_106455.3,56,103,129,374,214,1519
rna-NM_103548.5,0,0,0,0,0,0
rna-NM_148491.1,0,0,0,0,0,0
rna-NM_102176.1,0,3,1,0,0,0
MSTRG.18246.1,54,64,52,67,38,155
MSTRG.13614.1,13,18,4,11,3,8
MSTRG.13653.1,26,19,28,7,5,72
MSTRG.18549.1,14,14,23,201,138,175
rna-NM_001036090.2,55,109,109,199,131,234
rna-NM_102916.4,962,1375,1167,1324,1498,1228
MSTRG.12233.1,9,6,14,81,40,52
MSTRG.405.2,130,228,149,167,161,394
rna-NM_102194.3,124,119,96,78,24,214
MSTRG.10753.1,115,141,104,420,385,467
MSTRG.18107.1,2492,3568,3033,3850,3500,3626
MSTRG.13086.1,2091,3090,2731,3107,2905,3250
MSTRG.12741.1,5,5,0,10,18,40
MSTRG.5583.1,1758,2616,1979,1649,1244,1811
MSTRG.12581.1,1132,1325,1194,1250,1399,1108
MSTRG.17.5,242,356,283,1654,1441,1808
MSTRG.10189.1,730,1046,975,2150,1863,2368
MSTRG.13056.1,130,225,211,648,627,836
rna-NR_138728.1,0,7,0,1,0,3
MSTRG.10919.1,10445,16980,15851,33072,32140,30015
MSTRG.16981.1,273,353,268,199,156,469
rna-NM_001333237.1,0,0,0,0,0,0
MSTRG.7871.1,77,110,69,20,25,28
rna-NM_001160896.2,0,0,0,0,0,0
rna-NM_001332442.1,0,0,0,0,0,0
MSTRG.15483.1,188,268,214,292,252,211
MSTRG.5920.1,69,100,92,68,57,150
MSTRG.9993.1,19,17,17,106,83,90
MSTRG.1478.1,356,591,418,408,437,539
rna-NM_001333709.1,0,0,0,0,0,0
MSTRG.3393.2,2603,3867,3296,4493,4255,2907
MSTRG.2421.4,78,122,94,165,91,351
MSTRG.2421.5,399,608,445,589,530,474
MSTRG.9628.1,768,1183,1009,1191,1051,1259
MSTRG.6690.1,1323,2068,2043,1820,1412,2719
MSTRG.10195.1,465,712,607,631,451,750
rna-NR_139240.1,0,0,0,0,0,0
MSTRG.16995.1,703,1045,833,1393,1030,1033
rna-NM_106447.4,0,9,0,0,4,0
MSTRG.13967.1,381,573,436,771,691,925
MSTRG.14276.1,232,335,272,278,186,214
rna-NR_139408.1,0,0,0,0,0,0
rna-NR_143570.1,0,0,4,7,1,10
rna-NM_101492.3,233,322,292,42,44,46
MSTRG.8235.1,732,1054,955,1158,897,1225
MSTRG.12347.1,60,54,57,110,73,171
MSTRG.3227.2,195,318,253,164,160,281
rna-NM_102001.4,30,48,33,33,33,22
MSTRG.8396.1,6196,9226,8661,23641,21314,24703
MSTRG.9612.1,759,1020,1046,1776,1596,1770
MSTRG.17251.1,96,163,78,31,34,123
rna-NM_001123845.1,0,0,0,0,0,0
MSTRG.9855.1,6058,8466,7998,3969,3408,5323
MSTRG.16869.1,908,1072,1090,1752,1535,2226
MSTRG.14129.1,1953,2614,2139,1138,958,985
MSTRG.10931.1,534,789,738,775,714,800
rna-gnl|JCVI|mRNA.AT1G57640.1,0,0,0,0,0,0
MSTRG.15192.1,1891,2719,2457,3038,2521,3226
rna-NM_001160859.1,951,0,1095,3030,2065,0
MSTRG.17236.1,25,53,54,407,324,398
MSTRG.12567.1,903,1543,1216,1204,1256,1846
MSTRG.15910.1,920,1421,1006,524,444,666
rna-NM_104928.2,9,9,9,13,40,31
rna-NR_138980.1,0,0,0,0,0,0
MSTRG.10071.1,1576,2379,1901,2263,2140,2475
MSTRG.12394.1,13,27,37,379,312,334
rna-NM_102015.3,26,31,124,68,68,0
MSTRG.10925.1,72,103,103,145,121,117
MSTRG.13963.1,110,188,144,82,87,73
MSTRG.10878.1,268,473,368,405,378,428
rna-NR_139906.1,0,0,0,0,0,0
rna-NM_001331894.1,3,9,0,10,9,9
MSTRG.7699.1,24,57,38,33,39,96
MSTRG.6402.1,124,237,227,221,192,309
MSTRG.14135.1,14,3,14,105,52,46
MSTRG.7133.1,20,18,19,80,49,124
MSTRG.17244.1,115,153,167,373,299,359
rna-gnl|JCVI|mRNA.AT1G47565.1,61,89,67,113,84,104
MSTRG.6438.1,1088,1543,1446,1518,1185,1819
MSTRG.16570.1,50,69,132,641,416,619
rna-NM_106074.2,0,0,0,0,0,0
rna-NM_001198107.1,0,0,0,0,0,0
rna-NM_106129.4,0,0,0,0,9,0
MSTRG.255.2,114,164,105,967,730,1095
MSTRG.4939.4,91,114,59,55,67,28
rna-NM_179409.3,374,544,430,476,519,491
MSTRG.9574.1,5062,7273,6558,11649,10226,12287
rna-gnl|WGS:|mrna.AT1G35270-RA,0,3,0,54,42,85
rna-NM_001198412.1,131,236,241,275,350,439
rna-NM_001332620.1,0,0,0,0,12,0
rna-NR_139182.1,0,0,0,0,0,0
MSTRG.7685.1,2073,3023,2615,2182,2307,2388
MSTRG.3629.3,415,471,460,387,271,1059
MSTRG.3629.1,2482,3733,3363,3809,3395,4185
MSTRG.9018.1,38,55,42,30,22,171
rna-NM_179474.1,0,0,0,0,0,0
MSTRG.18373.1,132,104,113,83,60,97
rna-NM_100669.4,0,0,0,0,0,0
rna-NM_001331332.1,77,84,97,51,55,58
rna-NM_001198210.1,0,0,0,0,0,0
rna-gnl|WGS:|mrna.AT1G78478-RA,0,1,1,1,1,1
rna-NM_001331525.1,0,0,0,0,0,0
MSTRG.14087.1,872,1213,1276,4177,3925,4104
rna-NM_106180.4,0,0,0,0,0,0
MSTRG.9546.1,10281,14681,14463,27481,27525,23028
MSTRG.15789.1,1431,2292,2125,4175,4503,3517
MSTRG.16165.1,3,0,11,27,10,94
MSTRG.1567.1,404,581,444,315,289,233
MSTRG.7944.1,13,10,36,7,9,14
MSTRG.8528.1,205,323,308,305,218,1059
MSTRG.1019.2,6,16,8,4,3,16
MSTRG.1019.3,21,95,68,75,74,62
MSTRG.14680.1,42,56,71,287,274,518
rna-NM_100297.3,0,0,0,0,0,0
rna-NM_106174.3,0,0,0,0,0,0
rna-NM_101428.2,0,0,0,0,0,0
MSTRG.18588.1,2604,4170,3653,5982,5638,7634
rna-NM_001198284.1,0,0,0,0,0,0
MSTRG.17110.1,1364,2061,2007,3118,3272,2959
rna-NR_139595.1,0,0,0,0,0,0
rna-NM_001331539.1,0,0,0,0,0,2
rna-NM_103729.3,0,0,0,0,0,0
MSTRG.14890.1,417,575,526,890,824,1010
rna-gnl|WGS:|mrna.AT1G53683-RA,0,0,0,0,0,0
rna-gnl|WGS:|mrna.AT1G08157-RA,0,0,0,0,0,0
rna-NM_105299.3,4,4,3,46,23,57
MSTRG.7710.1,91,130,139,561,531,499
rna-NM_101788.4,0,0,0,0,0,0
MSTRG.5437.1,1090,1912,1952,2927,3022,2096
MSTRG.2247.2,148,223,157,383,311,307
rna-NM_001332048.1,0,0,0,0,0,0
MSTRG.10280.1,1400,2156,1885,1736,1493,1784
rna-NR_139922.1,23,0,27,0,0,0
rna-NM_001332540.1,0,0,0,0,0,0
MSTRG.4194.2,76,80,81,186,158,106
rna-NM_001333001.1,183,315,202,624,436,749
MSTRG.14876.1,4,7,11,43,26,78
rna-NM_104245.4,0,0,0,0,0,0
rna-NM_001198062.1,0,1440,1515,0,1568,0
MSTRG.6651.1,100,112,112,396,287,240
rna-NM_102907.2,0,0,0,0,0,0
MSTRG.10095.1,703,912,680,199,219,217
rna-NM_001332427.1,0,0,0,0,0,0
MSTRG.5427.1,36,33,14,45,35,39
MSTRG.6732.1,5270,7473,6198,3727,3161,3907
MSTRG.14844.1,146,186,226,892,1276,829
rna-NM_106549.4,22,33,21,18,16,10
MSTRG.6584.1,252,335,334,1216,1099,968
MSTRG.397.1,764,1288,937,637,720,448
MSTRG.602.5,189,304,267,162,109,291
MSTRG.602.3,730,1151,852,610,555,519
rna-NM_106343.4,109,210,185,562,497,594
MSTRG.1344.2,311,161,160,1024,260,1039
MSTRG.17897.1,714,988,836,391,256,396
rna-NM_001332488.1,0,0,0,652,0,0
rna-NM_001084127.1,0,0,0,0,0,0
rna-NM_104251.4,0,0,0,0,0,0
MSTRG.10089.1,681,1116,975,1759,1634,1844
MSTRG.8452.1,810,1186,1081,3845,3712,4139
rna-NM_001333786.1,0,0,0,0,0,0
rna-NM_001333566.1,0,0,0,0,0,0
MSTRG.9312.1,60,95,66,279,247,433
rna-NM_001334253.1,0,0,0,0,0,0
rna-NM_001332030.1,28,0,44,0,0,0
rna-NM_102636.2,71,82,50,102,76,208
rna-NR_143401.1,34,90,58,84,60,111
MSTRG.8719.1,244,377,266,711,757,608
MSTRG.13850.1,15,8,14,16,18,4
rna-NM_001084220.3,35,76,48,49,40,33
rna-NM_100291.3,86,86,87,28,40,55
rna-NR_143580.1,4,2,4,8,3,35
MSTRG.5197.2,472,691,569,788,761,1020
MSTRG.11617.1,3,9,16,16,26,62
MSTRG.18479.1,2,2,3,3,2,14
MSTRG.17586.1,2150,3194,2633,2576,2095,2763
rna-NM_100058.2,12,22,18,43,0,0
MSTRG.7671.1,66,54,83,67,53,136
MSTRG.4741.3,7,13,18,75,65,75
MSTRG.14571.1,19,26,23,42,20,67
MSTRG.6363.1,2675,3579,3726,2530,2381,2004
MSTRG.8028.1,15,19,33,165,144,132
MSTRG.15336.1,152,346,175,310,206,428
rna-NM_101398.5,971,1382,1293,4537,3750,4896
MSTRG.17828.1,1026,1584,1167,1404,1359,1771
MSTRG.5439.1,178,225,226,135,88,359
rna-NM_148602.4,0,0,0,0,0,0
rna-NM_104400.5,8,0,0,40,19,77
rna-gnl|JCVI|mRNA.AT1G44860.1,0,0,0,0,0,0
MSTRG.15097.1,454,659,498,1010,859,1233
MSTRG.6218.1,120,178,110,39,33,33
rna-NM_102175.4,0,0,0,0,0,0
MSTRG.12076.1,661,1004,795,1129,1024,1182
rna-NM_104581.1,0,0,0,0,0,0
rna-gnl|WGS:|mrna.AT1G14071-RA,1,1,3,1,1,1
MSTRG.8016.1,460,701,592,1190,1062,1110
rna-NM_103938.5,0,0,0,0,0,0
rna-NM_001334528.1,0,0,0,0,0,0
rna-NM_001332046.1,0,0,0,0,0,0
MSTRG.13081.1,396,476,450,373,375,344
rna-NM_001333487.1,0,0,0,0,0,0
MSTRG.17564.1,782,1400,1197,2135,1920,2368
MSTRG.12070.1,28,4,35,19,49,8
MSTRG.8141.1,24102,32592,31356,23575,19646,20734
rna-NM_001198312.2,0,0,0,0,0,0
rna-gnl|WGS:|mrna.AT1G69795-RA,0,0,0,0,0,0
rna-NM_001333873.1,89,5,10,1,77,79
rna-NM_001198203.1,0,0,0,0,0,0
MSTRG.12256.1,403,520,455,345,389,300
rna-NM_106260.3,0,0,0,0,0,18
rna-NM_100263.4,19,41,37,64,39,82
MSTRG.18660.1,2726,3973,3866,2908,2692,3047
MSTRG.6153.1,97,142,130,268,264,153
rna-NM_001333760.1,0,0,0,0,0,0
rna-NM_001198328.1,0,0,0,0,0,0
MSTRG.7424.1,0,3,6,33,8,9
rna-NM_102290.4,0,0,0,0,0,0
MSTRG.16883.1,553,832,675,711,609,746
MSTRG.10440.1,5537,8576,7771,13390,12851,14217
rna-NM_001084129.2,14,11,22,480,392,404
MSTRG.6222.1,172,231,229,165,158,204
rna-gnl|JCVI|mRNA.AT1G40125.1,0,0,0,2,0,0
MSTRG.7351.1,69,59,103,942,703,1094
MSTRG.15267.1,97,93,107,154,149,258
MSTRG.5968.1,44,37,45,46,60,64
rna-NM_001084074.3,179,0,248,266,0,230
MSTRG.13428.1,554,1051,964,4138,3627,5012
rna-NM_001333863.1,0,0,0,0,362,331
MSTRG.14663.1,8,6,4,112,28,59
rna-NM_202229.1,0,0,0,0,0,0
rna-NM_001084002.2,0,0,0,0,0,0
rna-gnl|JCVI|mRNA.AT1G40131.1,0,0,0,0,0,0
MSTRG.7579.1,3,3,0,56,41,76
MSTRG.11264.1,3427,5490,3554,1107,776,814
rna-NM_001084381.3,0,0,0,0,6,0
rna-NM_100273.2,4,0,0,50,0,0
rna-NM_102401.4,114,106,103,106,68,371
MSTRG.13964.1,338,454,456,458,387,362
MSTRG.13073.1,8962,13119,10806,5587,5401,5514
MSTRG.17764.1,588,816,745,818,821,847
rna-NM_105554.3,0,0,0,0,0,0
MSTRG.18071.1,468,735,585,884,924,767
MSTRG.18098.1,1192,1739,1475,1302,1207,1316
rna-NM_001332196.1,0,0,0,0,0,0
MSTRG.9231.1,8,20,14,4,7,38
rna-NM_104995.4,446,578,463,1059,883,1266
MSTRG.1435.2,527,881,567,1050,1009,1007
rna-NM_001332475.1,300,435,334,246,266,207
MSTRG.10455.1,380,385,346,1329,1138,1427
MSTRG.12090.1,824,1320,1194,966,947,848
MSTRG.8395.1,510,844,675,1686,1644,1517
rna-NM_104528.3,0,0,0,0,0,0
rna-NM_102068.5,0,0,0,0,0,0
MSTRG.14424.1,5,2,3,2,10,19
MSTRG.2170.3,8783,12389,10724,10283,10118,10124
rna-NM_102534.3,0,0,0,0,0,0
MSTRG.15872.1,2160,3324,2558,1761,1784,1607
MSTRG.3666.3,669,995,728,792,712,1051
rna-NM_105712.3,0,0,0,0,0,0
MSTRG.12322.1,3,13,3,12,0,33
MSTRG.17639.1,93,114,102,289,265,339
MSTRG.12390.1,33,45,37,81,62,58
MSTRG.8721.1,1704,2042,1983,1559,1438,1404
MSTRG.17468.1,98,136,112,79,63,198
MSTRG.18138.1,639,889,702,1093,996,1227
rna-NM_103112.1,0,0,0,0,0,0
rna-NM_001333329.1,0,0,0,0,0,0
MSTRG.9761.1,678,1092,877,767,748,971
rna-NM_100158.3,0,0,0,0,0,0
MSTRG.7379.1,1189,1817,1582,2088,2015,2748
rna-NM_104132.3,0,0,0,0,0,0
MSTRG.17625.1,33,44,27,131,104,108
rna-NM_104981.4,0,0,0,0,0,0
rna-NM_001333758.1,11,21,7,15,5,0
MSTRG.12434.1,21,41,39,41,25,44
rna-NM_001332581.1,0,0,0,0,0,0
rna-NM_104327.4,297,605,0,545,0,0
rna-gnl|JCVI|mRNA.AT1G42260.1,0,0,0,0,0,0
rna-NM_103212.1,0,0,0,0,0,0
rna-NM_001334865.1,0,0,0,0,0,0
MSTRG.15867.1,2479,3938,3363,8154,6941,8917
MSTRG.14009.1,8,18,9,19,17,45
MSTRG.9047.1,5,13,31,147,113,122
MSTRG.7130.1,560,811,695,1297,1124,1585
rna-NM_202312.2,0,0,0,0,0,0
MSTRG.11835.1,43,63,60,74,67,240
MSTRG.17284.1,872,1109,1111,2143,1684,1849
rna-NR_139079.1,0,0,0,0,0,0
MSTRG.15514.1,8,23,6,0,0,46
MSTRG.11046.1,174,154,171,237,229,224
rna-NM_105461.6,0,0,0,0,0,0
MSTRG.10521.1,1212,1774,1456,1833,1386,1860
